Customer_ID,Age,Gender,Annual_Income,Policy_Type,Policy_Tenure,Premium_Amount,Vehicle_Type,Vehicle_Age,Previous_Claims,Accident_History,Annual_Mileage,Traffic_Violations,Occupation,Claim,Claim_Probability,Risk_Score,Risk_Level
102418,21,Male,106054612,Standard,4,11936090,Motorcycle,0,1,No,12037,3,Teacher,1,74.67,74.67,HIGH
102419,55,Male,173867545,Standard,3,8249671,Pickup,5,1,No,7185,0,Student,1,41.67,41.67,MEDIUM
102420,36,Female,167075725,Basic,1,14223157,Sedan,0,0,Yes,39994,1,Driver,1,79.67,79.67,HIGH
102421,23,Male,223691336,Basic,8,5736340,Sedan,4,1,No,27480,0,Student,1,86.0,86.0,HIGH
102422,51,Male,54988602,Standard,7,13698070,Pickup,6,1,No,10692,0,Business Owner,1,45.67,45.67,MEDIUM
102423,35,Female,82472430,Premium,4,10656773,Hatchback,0,1,Yes,22999,0,Office Worker,0,5.33,5.33,LOW
102424,30,Female,147324811,Basic,9,6439234,Hatchback,12,2,No,9805,2,Student,1,81.67,81.67,HIGH
102425,58,Male,96048489,Basic,4,8007176,SUV,0,3,No,6157,1,Student,1,84.33,84.33,HIGH
102426,40,Male,227956210,Standard,1,6515270,Sedan,12,4,Yes,37873,0,Engineer,1,78.0,78.0,HIGH
102427,36,Male,52355826,Basic,10,7350851,Sedan,12,1,No,40944,1,Business Owner,1,89.33,89.33,HIGH
102428,62,Female,103490821,Premium,1,13222182,Pickup,15,1,No,36761,0,Engineer,1,82.33,82.33,HIGH
102429,28,Male,131646655,Standard,1,12957892,Pickup,14,0,No,16705,1,Teacher,1,81.0,81.0,HIGH
102430,18,Male,150135379,Premium,1,6196682,Hatchback,5,0,No,22480,0,Engineer,1,83.0,83.0,HIGH
102431,41,Female,89526295,Standard,4,14943932,Sedan,14,0,No,35957,0,Driver,1,70.67,70.67,HIGH
102432,24,Female,51408346,Standard,1,8736334,Sedan,6,1,Yes,34678,2,Office Worker,1,65.0,65.0,MEDIUM
102433,42,Male,27568101,Standard,2,13805055,Motorcycle,5,0,No,29699,2,Driver,1,72.0,72.0,HIGH
102434,38,Female,84686581,Standard,4,3883553,SUV,4,1,No,29994,0,Engineer,1,46.0,46.0,MEDIUM
102435,32,Female,76629424,Standard,7,12287052,SUV,5,1,No,32570,0,Office Worker,0,5.0,5.0,LOW
102436,18,Male,222857815,Basic,2,5594927,Hatchback,12,0,Yes,22282,0,Student,1,89.0,89.0,HIGH
102437,29,Female,186424767,Standard,8,4170663,Sedan,13,0,Yes,15793,1,Business Owner,1,88.67,88.67,HIGH
102438,24,Female,49423854,Standard,7,11985989,Motorcycle,15,2,No,29542,0,Driver,1,88.33,88.33,HIGH
102439,32,Male,202644470,Premium,9,12059127,Sedan,2,1,No,48238,2,Business Owner,0,8.33,8.33,LOW
102440,38,Female,181442427,Standard,6,9422719,Pickup,8,2,No,23633,1,Engineer,0,6.33,6.33,LOW
102441,36,Male,207084194,Standard,4,12328742,Hatchback,14,2,No,42814,1,Office Worker,1,88.67,88.67,HIGH
102442,46,Male,243067517,Basic,6,11692529,SUV,4,1,No,18637,0,Teacher,1,58.33,58.33,MEDIUM
102443,42,Female,33018205,Standard,4,5676637,Sedan,1,4,Yes,22795,1,Student,1,87.0,87.0,HIGH
102444,50,Female,29928476,Standard,7,2539605,Hatchback,13,1,Yes,31522,1,Office Worker,1,89.0,89.0,HIGH
102445,66,Female,28886613,Premium,9,3315160,SUV,13,3,No,12238,3,Teacher,1,88.33,88.33,HIGH
102446,49,Male,196782602,Premium,3,9203419,Sedan,11,2,No,30149,2,Business Owner,1,85.0,85.0,HIGH
102447,66,Female,155133203,Basic,3,9429173,Motorcycle,9,0,No,46886,2,Business Owner,0,6.0,6.0,LOW
102448,52,Male,239361586,Premium,2,8359315,Hatchback,9,0,No,29534,0,Student,1,45.67,45.67,MEDIUM
102449,61,Female,100831720,Basic,1,9192934,Sedan,15,4,No,12256,1,Teacher,1,91.0,91.0,HIGH
102450,55,Female,184091241,Standard,1,2279938,SUV,6,2,Yes,3517,2,Teacher,1,86.33,86.33,HIGH
102451,43,Female,215270049,Standard,3,1611204,SUV,2,1,Yes,15425,1,Student,0,7.67,7.67,LOW
102452,28,Male,143101952,Basic,7,6322432,Motorcycle,0,1,No,24602,3,Office Worker,1,85.0,85.0,HIGH
102453,52,Female,93302366,Standard,9,2038734,Hatchback,2,0,No,17676,1,Driver,1,65.67,65.67,MEDIUM
102454,25,Female,140203229,Basic,2,13621145,Hatchback,8,3,Yes,24819,0,Office Worker,1,86.67,86.67,HIGH
102455,63,Male,116908497,Basic,7,6764290,Sedan,4,2,Yes,13781,0,Business Owner,1,82.33,82.33,HIGH
102456,31,Male,229656374,Standard,1,5479143,SUV,6,1,No,21656,0,Office Worker,1,79.0,79.0,HIGH
102457,27,Female,231442768,Standard,2,10396600,SUV,2,2,Yes,38076,1,Engineer,1,82.0,82.0,HIGH
102458,19,Female,34143589,Premium,6,11087912,Motorcycle,3,0,No,28678,0,Office Worker,1,77.33,77.33,HIGH
102459,63,Female,58935757,Standard,5,13756718,Motorcycle,0,0,Yes,7792,0,Office Worker,1,77.33,77.33,HIGH
102460,26,Male,235528726,Standard,8,9732009,Hatchback,2,1,No,14955,1,Teacher,1,79.33,79.33,HIGH
102461,20,Male,193735704,Standard,2,12273697,SUV,6,0,No,48528,0,Engineer,1,57.33,57.33,MEDIUM
102462,38,Male,161643790,Basic,1,11360051,Sedan,3,0,Yes,11268,1,Business Owner,1,60.67,60.67,MEDIUM
102463,43,Male,167427245,Basic,7,11791518,Pickup,14,0,No,21693,0,Student,0,56.33,56.33,MEDIUM
102464,25,Female,200267255,Standard,6,12535346,Sedan,1,1,No,43676,0,Office Worker,0,6.67,6.67,LOW
102465,65,Male,155707394,Standard,8,9632908,Motorcycle,13,2,No,28601,2,Driver,1,87.67,87.67,HIGH
102466,19,Male,67548791,Standard,8,13039338,Sedan,4,3,No,29640,1,Teacher,1,71.33,71.33,HIGH
102467,23,Male,169344950,Standard,2,8994880,SUV,15,1,No,7439,1,Teacher,1,89.0,89.0,HIGH
102468,45,Female,84193912,Standard,8,5345237,Hatchback,14,0,No,16227,0,Student,1,83.0,83.0,HIGH
102469,70,Female,59512811,Basic,6,4563069,Pickup,4,0,No,46701,1,Driver,1,49.0,49.0,MEDIUM
102470,46,Male,114155041,Basic,9,14362382,Hatchback,14,1,No,32517,4,Office Worker,1,83.0,83.0,HIGH
102471,43,Male,172873570,Premium,7,10053337,Pickup,1,2,No,32702,2,Driver,1,79.0,79.0,HIGH
102472,42,Female,71754929,Standard,2,14264943,Pickup,14,1,No,9389,2,Teacher,0,9.67,9.67,LOW
102473,29,Female,36290492,Premium,8,8404544,SUV,14,2,Yes,31575,0,Student,1,80.0,80.0,HIGH
102474,22,Female,208565184,Basic,9,14729514,SUV,10,2,Yes,47188,4,Driver,0,8.67,8.67,LOW
102475,51,Female,62581619,Premium,7,10512840,Motorcycle,5,1,Yes,48229,1,Driver,1,88.33,88.33,HIGH
102476,65,Female,248992660,Basic,4,11178303,Motorcycle,9,2,No,22942,3,Student,1,89.0,89.0,HIGH
102477,54,Female,216688156,Basic,9,11845590,Pickup,3,0,No,27392,3,Student,0,5.67,5.67,LOW
102478,32,Female,90955748,Premium,4,4320938,Motorcycle,13,2,No,20229,0,Student,1,86.67,86.67,HIGH
102479,61,Female,226333056,Basic,4,12471353,SUV,0,1,Yes,28268,1,Teacher,1,65.67,65.67,MEDIUM
102480,53,Male,102086898,Standard,9,7569089,Motorcycle,2,1,Yes,15240,1,Student,0,64.33,64.33,MEDIUM
102481,32,Male,192617408,Basic,8,3156941,Pickup,13,0,No,34000,2,Engineer,1,69.67,69.67,MEDIUM
102482,60,Male,241382228,Standard,4,4739941,Hatchback,8,1,No,4332,2,Office Worker,0,54.67,54.67,MEDIUM
102483,65,Male,227487732,Premium,8,8651879,Sedan,9,2,Yes,14229,0,Teacher,1,91.33,91.33,HIGH
102484,40,Male,85139023,Basic,8,10917886,Motorcycle,6,2,No,48292,3,Student,0,9.0,9.0,LOW
102485,23,Male,213162539,Standard,7,12610961,SUV,12,2,No,9300,1,Business Owner,1,92.67,92.67,HIGH
102486,63,Female,36042682,Basic,10,9053620,Hatchback,5,3,No,20658,0,Driver,1,84.0,84.0,HIGH
102487,67,Female,202995836,Standard,6,7813020,SUV,13,0,No,42934,2,Student,1,80.0,80.0,HIGH
102488,61,Male,219782261,Basic,8,9557770,Motorcycle,0,1,No,28820,2,Student,1,57.0,57.0,MEDIUM
102489,60,Male,81817319,Basic,7,10990277,Pickup,15,2,No,3337,0,Office Worker,1,87.67,87.67,HIGH
102490,62,Female,131453529,Basic,5,8959298,Sedan,8,0,Yes,39062,1,Student,1,82.67,82.67,HIGH
102491,38,Female,75596687,Basic,4,13978683,Sedan,12,1,No,32906,0,Teacher,1,86.33,86.33,HIGH
102492,40,Female,108505216,Premium,2,13108865,Hatchback,8,3,No,16445,0,Engineer,1,76.0,76.0,HIGH
102493,60,Male,127739555,Standard,8,12481567,Sedan,0,2,No,4867,2,Business Owner,1,55.33,55.33,MEDIUM
102494,33,Female,35589887,Basic,9,8467870,Pickup,13,1,No,31581,0,Business Owner,1,91.67,91.67,HIGH
102495,64,Male,171897066,Standard,4,12076042,SUV,12,1,Yes,26298,1,Student,1,92.33,92.33,HIGH
102496,70,Male,86766928,Basic,4,3473301,Pickup,12,2,No,3494,2,Office Worker,1,86.33,86.33,HIGH
102497,32,Female,55601080,Standard,5,3899650,Hatchback,14,1,No,7642,0,Teacher,1,82.0,82.0,HIGH
102498,42,Female,81656406,Premium,2,12145841,Hatchback,5,4,No,39654,1,Teacher,1,82.0,82.0,HIGH
102499,53,Male,210945478,Standard,7,11301598,Sedan,6,0,No,11352,2,Student,1,47.0,47.0,MEDIUM
102500,28,Female,75335659,Premium,5,3889888,Pickup,1,0,No,5036,0,Driver,0,6.67,6.67,LOW
102501,68,Female,211514100,Standard,6,12777277,SUV,15,0,Yes,17722,1,Teacher,0,8.67,8.67,LOW
102502,32,Male,171820422,Basic,4,13101591,Pickup,15,1,No,19186,1,Teacher,1,83.33,83.33,HIGH
102503,21,Female,40927403,Standard,8,14338496,SUV,9,2,Yes,45467,0,Teacher,1,83.67,83.67,HIGH
102504,38,Male,192368526,Standard,8,5535211,SUV,7,1,Yes,24467,1,Business Owner,1,92.33,92.33,HIGH
102505,30,Male,39671009,Standard,5,4972622,Pickup,7,0,Yes,28951,1,Teacher,1,82.33,82.33,HIGH
102506,39,Female,33821549,Premium,6,9246820,Motorcycle,5,1,Yes,5281,1,Driver,1,86.67,86.67,HIGH
102507,36,Male,89496620,Standard,3,8936154,Pickup,8,1,No,33695,1,Engineer,1,70.0,70.0,HIGH
102508,51,Male,103686659,Premium,1,9362469,SUV,2,1,No,45828,1,Business Owner,1,70.67,70.67,HIGH
102509,31,Female,44485901,Standard,9,3470319,Hatchback,1,2,Yes,4601,3,Business Owner,1,86.33,86.33,HIGH
102510,21,Female,216363661,Standard,9,5836363,Hatchback,1,3,No,47787,2,Engineer,1,84.0,84.0,HIGH
102511,65,Female,59157583,Standard,3,11488349,Sedan,5,2,Yes,47440,1,Driver,1,83.67,83.67,HIGH
102512,70,Male,174807430,Basic,4,11872927,Hatchback,6,1,No,4299,2,Student,1,76.0,76.0,HIGH
102513,69,Male,152652447,Premium,7,8770326,Motorcycle,5,0,No,17794,3,Office Worker,1,74.67,74.67,HIGH
102514,63,Female,41091794,Standard,2,7346374,SUV,10,2,No,33148,0,Driver,1,82.33,82.33,HIGH
102515,44,Male,82704449,Basic,3,11368289,Pickup,2,2,Yes,32713,0,Engineer,1,86.33,86.33,HIGH
102516,46,Female,207821897,Basic,6,9396319,Pickup,15,2,No,19026,1,Teacher,1,69.33,69.33,MEDIUM
102517,64,Female,54092273,Standard,8,10655156,Motorcycle,4,1,Yes,34097,1,Teacher,1,88.67,88.67,HIGH
102518,45,Male,66665616,Basic,1,5515878,Hatchback,7,2,No,21430,0,Engineer,1,80.0,80.0,HIGH
102519,52,Female,39367204,Basic,4,3815839,SUV,5,2,No,38649,1,Teacher,1,57.0,57.0,MEDIUM
102520,25,Male,99394251,Standard,1,14861802,Hatchback,1,1,No,24858,0,Engineer,0,8.33,8.33,LOW
102521,33,Male,224460677,Basic,2,1750506,Sedan,14,3,No,21582,1,Business Owner,1,85.33,85.33,HIGH
102522,59,Female,152669397,Standard,8,3986189,Hatchback,15,2,No,6332,1,Student,1,84.33,84.33,HIGH
102523,53,Male,248206175,Basic,6,5453293,Sedan,6,2,No,36871,1,Business Owner,1,89.0,89.0,HIGH
102524,47,Female,180495272,Basic,9,8671711,Pickup,15,4,No,6177,1,Business Owner,1,93.33,93.33,HIGH
102525,35,Male,113194387,Standard,2,1873002,SUV,7,1,Yes,31170,1,Business Owner,1,89.0,89.0,HIGH
102526,19,Male,189765824,Standard,3,7412771,Sedan,3,3,No,47434,4,Engineer,1,88.0,88.0,HIGH
102527,66,Male,157170165,Basic,9,6147984,Hatchback,11,3,Yes,33603,2,Driver,1,87.67,87.67,HIGH
102528,30,Female,227058228,Basic,9,12908591,Hatchback,15,5,Yes,37945,1,Office Worker,0,84.67,84.67,HIGH
102529,21,Male,138806393,Standard,6,13886786,Pickup,0,0,Yes,23885,0,Office Worker,0,5.33,5.33,LOW
102530,43,Female,132144389,Basic,3,6911625,Motorcycle,1,1,No,41809,2,Student,0,50.33,50.33,MEDIUM
102531,42,Male,210235666,Basic,5,12671358,Motorcycle,15,0,No,32728,0,Student,0,7.33,7.33,LOW
102532,47,Male,35149777,Basic,2,2805166,Hatchback,3,1,Yes,11727,2,Engineer,1,66.0,66.0,MEDIUM
102533,28,Female,166771653,Premium,7,2253159,Motorcycle,6,1,No,17532,2,Office Worker,1,74.33,74.33,HIGH
102534,24,Female,190427244,Standard,10,8261969,SUV,1,3,No,42828,2,Driver,1,81.67,81.67,HIGH
102535,48,Female,195988822,Standard,8,9280934,Motorcycle,5,2,No,28645,0,Engineer,1,72.33,72.33,HIGH
102536,61,Female,82203222,Standard,6,4039933,SUV,1,1,No,48329,0,Student,1,72.67,72.67,HIGH
102537,27,Female,128028121,Standard,8,14265033,Hatchback,11,0,No,27708,0,Engineer,0,5.0,5.0,LOW
102538,56,Male,121197068,Standard,2,1195507,Hatchback,6,2,No,19647,1,Student,1,80.67,80.67,HIGH
102539,30,Male,102951366,Standard,3,9289069,Hatchback,1,1,Yes,18956,1,Office Worker,1,42.33,42.33,MEDIUM
102540,48,Female,71894926,Basic,7,9854326,Pickup,2,1,No,42736,1,Engineer,0,6.67,6.67,LOW
102541,24,Male,94289003,Standard,10,6350317,Motorcycle,8,2,No,21436,1,Business Owner,1,85.0,85.0,HIGH
102542,66,Male,162936922,Standard,1,10563978,Sedan,12,2,Yes,40714,0,Teacher,1,79.33,79.33,HIGH
102543,59,Male,196055897,Standard,7,9722875,Sedan,14,4,Yes,18068,0,Student,1,91.67,91.67,HIGH
102544,59,Female,227759264,Standard,6,12969305,Hatchback,3,0,No,25209,0,Business Owner,0,5.0,5.0,LOW
102545,53,Male,210113550,Basic,8,8305626,Motorcycle,13,1,Yes,16732,0,Student,1,94.67,94.67,HIGH
102546,37,Male,76954211,Standard,7,9340133,SUV,4,3,Yes,25428,1,Business Owner,1,85.0,85.0,HIGH
102547,21,Male,198630006,Standard,4,3971413,Sedan,8,2,No,7089,3,Office Worker,1,71.0,71.0,HIGH
102548,24,Female,98949887,Premium,3,14239833,Hatchback,6,1,No,33788,1,Office Worker,1,76.33,76.33,HIGH
102549,18,Male,69150968,Basic,3,7344661,Sedan,7,0,No,30423,0,Driver,0,7.33,7.33,LOW
102550,61,Male,104268932,Standard,4,1106948,Sedan,14,1,No,36125,1,Driver,1,71.0,71.0,HIGH
102551,62,Female,94574460,Standard,9,6564834,Sedan,10,2,No,16999,0,Driver,1,84.67,84.67,HIGH
102552,59,Female,40842433,Premium,9,3472385,Hatchback,2,4,No,41273,1,Engineer,1,76.67,76.67,HIGH
102553,64,Male,83050102,Standard,2,2637346,Hatchback,10,1,Yes,11942,0,Student,1,87.0,87.0,HIGH
102554,30,Male,96513977,Standard,5,10768520,Pickup,10,1,Yes,18840,1,Engineer,1,89.67,89.67,HIGH
102555,39,Female,223352480,Standard,1,10000050,Pickup,3,3,No,6250,0,Driver,1,84.67,84.67,HIGH
102556,38,Female,59968399,Standard,4,4756082,Pickup,6,1,No,5258,0,Student,1,78.0,78.0,HIGH
102557,39,Female,212937366,Premium,2,3315632,Sedan,3,0,No,44870,1,Engineer,0,42.67,42.67,MEDIUM
102558,45,Female,53417654,Basic,8,12001745,Motorcycle,1,0,No,36351,1,Office Worker,1,67.0,67.0,MEDIUM
102559,26,Female,197838607,Basic,4,11120874,Hatchback,13,1,Yes,22822,0,Student,1,93.33,93.33,HIGH
102560,43,Female,133381517,Premium,5,13711426,Pickup,9,1,No,17501,0,Driver,0,4.33,4.33,LOW
102561,26,Female,199628764,Standard,4,3916561,Motorcycle,5,2,No,13768,1,Office Worker,0,7.0,7.0,LOW
102562,32,Male,154240217,Standard,5,13587895,Pickup,8,0,No,28728,2,Student,1,81.0,81.0,HIGH
102563,27,Female,102180450,Standard,5,1695269,Pickup,15,0,No,21167,1,Engineer,1,69.0,69.0,MEDIUM
102564,41,Female,36462734,Basic,5,2025926,Motorcycle,1,2,No,23916,1,Teacher,0,4.0,4.0,LOW
102565,59,Male,40317570,Standard,3,12729888,Pickup,0,1,No,8117,0,Teacher,0,6.67,6.67,LOW
102566,25,Female,44396438,Standard,7,13211025,Sedan,7,0,No,43706,0,Driver,0,7.0,7.0,LOW
102567,41,Female,60490204,Basic,3,8986988,Sedan,0,2,Yes,13333,3,Engineer,0,9.33,9.33,LOW
102568,33,Male,115284577,Basic,2,5362110,Sedan,0,3,Yes,35302,1,Office Worker,1,76.67,76.67,HIGH
102569,66,Female,79900320,Premium,3,3826866,SUV,2,1,Yes,17922,3,Office Worker,0,4.33,4.33,LOW
102570,43,Male,27422952,Basic,3,4384754,Pickup,4,0,Yes,42514,1,Office Worker,1,74.33,74.33,HIGH
102571,44,Male,158614248,Premium,8,1641800,SUV,12,0,No,21517,0,Student,1,62.33,62.33,MEDIUM
102572,54,Male,208168662,Basic,4,9455394,Hatchback,11,1,No,28317,1,Driver,1,78.33,78.33,HIGH
102573,21,Male,78553666,Standard,3,11752662,Motorcycle,8,1,No,9120,0,Teacher,1,79.33,79.33,HIGH
102574,67,Female,82728313,Premium,10,2413387,Hatchback,10,1,No,5477,1,Office Worker,1,74.0,74.0,HIGH
102575,41,Male,26861663,Standard,5,6703795,SUV,9,2,No,24342,0,Engineer,1,86.33,86.33,HIGH
102576,36,Male,63918430,Standard,4,8972439,Sedan,1,1,Yes,9137,0,Driver,1,49.67,49.67,MEDIUM
102577,53,Female,235766890,Standard,9,8702333,Pickup,11,1,No,38644,1,Teacher,1,61.33,61.33,MEDIUM
102578,56,Male,53075910,Basic,8,5276977,Pickup,11,2,No,35810,2,Engineer,1,91.67,91.67,HIGH
102579,27,Male,58604200,Basic,7,3250056,Sedan,0,2,No,41597,0,Engineer,1,77.33,77.33,HIGH
102580,42,Male,120730688,Premium,8,14502284,Pickup,15,0,No,11595,1,Office Worker,0,53.0,53.0,MEDIUM
102581,35,Male,30167373,Standard,5,11744871,Motorcycle,0,3,Yes,28902,2,Driver,1,86.67,86.67,HIGH
102582,36,Female,224312563,Standard,4,5833461,Motorcycle,7,1,No,49261,0,Business Owner,1,80.33,80.33,HIGH
102583,53,Male,70721311,Standard,7,12978217,Motorcycle,9,0,No,46176,1,Student,1,73.33,73.33,HIGH
102584,27,Female,245367365,Basic,1,2293520,Hatchback,9,1,No,25730,1,Business Owner,1,78.67,78.67,HIGH
102585,50,Female,211649702,Basic,6,3532230,Sedan,9,1,No,42617,3,Student,1,86.0,86.0,HIGH
102586,67,Male,125960838,Standard,8,13864784,Motorcycle,1,1,No,9686,1,Driver,1,59.33,59.33,MEDIUM
102587,22,Male,77857945,Standard,7,5035702,SUV,12,2,Yes,46109,3,Teacher,1,81.67,81.67,HIGH
102588,64,Male,170887457,Standard,2,13414333,Motorcycle,8,2,Yes,32113,1,Office Worker,1,86.0,86.0,HIGH
102589,66,Male,30628573,Premium,7,1433073,Hatchback,8,4,No,34926,1,Driver,1,89.33,89.33,HIGH
102590,52,Female,33091363,Basic,6,10858583,SUV,1,3,Yes,18661,0,Business Owner,1,91.0,91.0,HIGH
102591,61,Female,248064980,Standard,5,1481537,Sedan,2,3,No,37654,0,Engineer,1,66.33,66.33,MEDIUM
102592,51,Female,55595197,Basic,4,13318178,Sedan,1,0,Yes,4303,0,Student,1,74.67,74.67,HIGH
102593,50,Male,56218896,Standard,1,14232219,Motorcycle,5,2,No,20496,0,Student,1,59.0,59.0,MEDIUM
102594,38,Female,244032672,Basic,2,11475474,SUV,14,1,No,25424,0,Business Owner,0,69.67,69.67,MEDIUM
102595,34,Male,64462985,Premium,7,13978292,SUV,6,1,Yes,10452,0,Office Worker,1,81.33,81.33,HIGH
102596,39,Male,154891954,Basic,10,12917769,Motorcycle,11,1,No,29474,0,Driver,1,70.33,70.33,HIGH
102597,65,Male,239676670,Premium,3,11971700,Motorcycle,5,0,No,41886,1,Business Owner,0,4.0,4.0,LOW
102598,54,Male,165726254,Standard,5,11205997,Pickup,2,0,No,34873,2,Driver,1,50.0,50.0,MEDIUM
102599,32,Male,239308521,Premium,8,6916645,Pickup,11,2,No,44207,0,Office Worker,0,67.33,67.33,MEDIUM
102600,52,Female,33140594,Standard,8,10964293,Motorcycle,14,0,Yes,47220,0,Engineer,1,90.33,90.33,HIGH
102601,45,Female,101429247,Premium,6,13900146,Hatchback,2,0,No,17426,1,Driver,1,72.67,72.67,HIGH
102602,24,Male,190122103,Basic,5,2464308,Pickup,11,2,No,36335,0,Office Worker,1,80.67,80.67,HIGH
102603,49,Female,128129807,Standard,2,2976553,Motorcycle,1,0,No,33541,0,Business Owner,1,71.67,71.67,HIGH
102604,28,Male,61850216,Premium,9,7075766,SUV,15,2,No,12380,1,Teacher,1,72.67,72.67,HIGH
102605,27,Male,137023583,Basic,1,10610786,Pickup,1,3,Yes,37121,1,Engineer,1,71.33,71.33,HIGH
102606,26,Male,239756878,Basic,2,14735761,Hatchback,10,2,Yes,14804,0,Engineer,1,92.67,92.67,HIGH
102607,31,Female,64989821,Standard,1,13576692,Sedan,11,1,No,28556,0,Engineer,1,78.33,78.33,HIGH
102608,30,Male,74382042,Premium,4,13529554,SUV,4,1,No,7965,1,Student,1,79.67,79.67,HIGH
102609,42,Male,133085531,Standard,4,7547652,Hatchback,10,0,No,3168,0,Teacher,1,81.33,81.33,HIGH
102610,19,Female,96243472,Standard,5,7133784,Hatchback,15,1,Yes,47124,0,Office Worker,1,92.33,92.33,HIGH
102611,52,Female,49309567,Basic,5,1223626,Hatchback,10,0,Yes,5671,0,Driver,1,67.0,67.0,MEDIUM
102612,24,Female,160466477,Basic,8,9340169,SUV,7,1,Yes,19762,1,Business Owner,1,90.0,90.0,HIGH
102613,38,Male,170205434,Premium,3,7502160,Hatchback,5,1,No,32904,1,Engineer,0,5.0,5.0,LOW
102614,35,Male,243780145,Basic,6,3333731,Sedan,8,1,No,4932,1,Engineer,1,78.67,78.67,HIGH
102615,20,Female,175390201,Standard,3,13520921,Pickup,10,1,No,17213,1,Engineer,1,59.67,59.67,MEDIUM
102616,59,Male,38849214,Premium,2,14525214,SUV,4,0,Yes,35961,0,Office Worker,1,85.33,85.33,HIGH
102617,56,Female,228423011,Basic,8,11879839,Hatchback,9,2,Yes,27839,2,Business Owner,1,89.33,89.33,HIGH
102618,58,Female,99274929,Standard,1,3637588,Motorcycle,3,0,No,32942,0,Office Worker,1,80.0,80.0,HIGH
102619,66,Male,62297350,Basic,9,7378001,Pickup,8,1,No,33325,0,Business Owner,1,81.67,81.67,HIGH
102620,28,Male,188670028,Standard,7,2103035,SUV,11,2,No,29047,1,Driver,1,78.0,78.0,HIGH
102621,56,Female,155694414,Basic,10,8030161,Motorcycle,9,2,No,13207,1,Student,1,80.0,80.0,HIGH
102622,41,Female,75875992,Standard,4,13404992,Motorcycle,10,1,No,33435,2,Business Owner,0,8.33,8.33,LOW
102623,63,Female,185487867,Basic,3,2565831,Hatchback,13,2,Yes,7616,0,Teacher,1,79.67,79.67,HIGH
102624,36,Female,133871445,Standard,6,7692801,SUV,4,0,Yes,40782,6,Office Worker,1,65.67,65.67,MEDIUM
102625,21,Male,66991679,Standard,9,5286258,Hatchback,0,0,No,10878,1,Office Worker,0,5.67,5.67,LOW
102626,43,Female,35938814,Basic,9,1944545,Sedan,4,0,No,17814,2,Office Worker,1,74.33,74.33,HIGH
102627,55,Female,82062361,Standard,4,5807971,Motorcycle,15,0,No,20684,1,Student,1,80.67,80.67,HIGH
102628,59,Female,40467488,Basic,10,9671805,Sedan,14,1,No,38968,0,Business Owner,1,91.0,91.0,HIGH
102629,49,Male,201757450,Standard,5,1882816,Hatchback,4,1,No,6373,0,Business Owner,1,42.33,42.33,MEDIUM
102630,56,Male,187294296,Basic,9,1496626,Pickup,4,0,Yes,28149,0,Business Owner,0,5.67,5.67,LOW
102631,62,Female,228206756,Standard,2,4314004,Motorcycle,12,0,No,45497,2,Business Owner,0,6.33,6.33,LOW
102632,63,Male,230703343,Basic,2,11134784,Pickup,1,0,No,37151,0,Engineer,1,27.0,27.0,LOW
102633,53,Male,130532532,Standard,5,5426719,SUV,12,0,No,18178,2,Engineer,0,10.0,10.0,LOW
102634,57,Male,75711717,Basic,1,8204563,Motorcycle,5,2,No,28956,0,Teacher,0,6.33,6.33,LOW
102635,54,Female,87918696,Standard,8,1454318,Sedan,4,1,No,43692,1,Office Worker,0,6.33,6.33,LOW
102636,50,Female,102656492,Basic,5,12673699,Pickup,1,2,Yes,47119,0,Engineer,1,85.67,85.67,HIGH
102637,53,Male,220379543,Premium,10,9103974,SUV,15,1,No,29099,2,Business Owner,1,80.67,80.67,HIGH
102638,20,Female,120190439,Premium,2,1278429,Motorcycle,11,3,No,7991,1,Business Owner,1,87.33,87.33,HIGH
102639,26,Female,108997037,Basic,9,5518037,SUV,9,3,No,8202,1,Engineer,1,71.67,71.67,HIGH
102640,25,Male,231060663,Standard,2,10013937,Sedan,14,1,Yes,23316,0,Driver,1,85.0,85.0,HIGH
102641,50,Male,213863072,Basic,7,11312492,Motorcycle,14,1,Yes,32695,0,Teacher,1,87.67,87.67,HIGH
102642,23,Female,142078672,Standard,8,8173449,SUV,13,2,Yes,6622,0,Office Worker,1,90.67,90.67,HIGH
102643,58,Male,214403863,Standard,6,2627255,Hatchback,7,1,No,44855,3,Student,1,91.67,91.67,HIGH
102644,56,Female,178872612,Standard,7,13584519,Motorcycle,5,1,No,4610,1,Teacher,1,78.0,78.0,HIGH
102645,21,Female,181439352,Standard,1,6503194,Motorcycle,10,0,Yes,44572,2,Office Worker,1,85.33,85.33,HIGH
102646,30,Male,50971841,Basic,4,12537289,Motorcycle,9,1,No,19988,0,Office Worker,1,84.0,84.0,HIGH
102647,66,Female,120655263,Standard,7,6969709,Motorcycle,11,4,No,33326,1,Office Worker,1,88.33,88.33,HIGH
102648,19,Female,224115640,Basic,1,10383034,Hatchback,10,1,No,3620,1,Teacher,1,68.33,68.33,MEDIUM
102649,22,Male,155304835,Standard,1,12333875,Sedan,2,3,Yes,18335,1,Teacher,1,79.33,79.33,HIGH
102650,61,Male,244299152,Standard,6,6749621,Hatchback,8,3,Yes,5602,2,Engineer,1,90.33,90.33,HIGH
102651,44,Male,235400528,Standard,4,13259914,Hatchback,12,1,Yes,29759,0,Office Worker,1,87.0,87.0,HIGH
